food_id,food_name,price_dollars,kcal,nutrition_fat_g,nutrition_cholesterol_mg,nutrition_sodium_mg,nutrition_carbohydrates_g,nutrition_fiber_g,nutrition_sugar_g,nutrition_protein_g,food_category,locationid,location_name
-2114554,Orange,16.84,948,54,56,847,110,12,48,20,Whole Fruit,93,location_93
-2114553,Orange Juice,5.04,662,77,14,1754,89,8,40,11,Beverages,93,location_93
-2114552,Coffee,5.57,294,19,71,1075,49,9,28,22,Beverages,66,location_66
-2114551,Smoothie,13.97,431,7,112,1864,52,13,48,57,Beverages,30,location_30
-2114550,Caesar Salad,9.63,81,3,10,1582,73,15,59,51,Salads,43,location_43
-2114549,Cheeseburger,20.0,169,43,80,1283,125,6,29,52,Fast Food,68,location_68
-2114548,Coleslaw,2.85,859,30,110,951,34,9,39,11,Sides,91,location_91
-2114547,Cobb Salad,19.84,358,7,13,374,18,4,33,35,Salads,43,location_43
-2114546,Garden Salad,8.82,255,63,93,712,23,10,76,2,Salads,28,location_28
-2114545,Pizza Slice,7.58,123,47,42,1991,34,12,97,19,Fast Food,86,location_86
-2114544,Tomato Soup,17.54,736,23,74,1419,125,5,42,29,Soups,17,location_17
-2114543,Grilled Salmon,5.2,542,48,90,793,134,11,11,1,Special,39,location_39
-2114542,Hot Dog,4.56,365,51,109,1099,133,13,85,31,Fast Food,46,location_46
-2114541,Minestrone,9.79,465,57,70,101,98,3,100,20,Soups,19,location_19
-2114540,Brownie,4.22,390,51,133,930,26,3,45,23,Desserts,80,location_80
-2114539,Minestrone,17.42,1031,51,120,884,131,11,16,12,Soups,50,location_50
-2114538,Caesar Salad,13.9,1067,28,125,923,73,6,76,40,Salads,75,location_75
-2114537,Minestrone,7.44,61,56,23,1393,43,0,0,43,Soups,16,location_16
-2114536,Grilled Salmon,11.81,985,66,27,955,29,14,5,22,Special,47,location_47
-2114535,Strawberries,11.01,575,7,94,536,15,12,20,20,Whole Fruit,42,location_42
-2114534,Pizza Slice,1.88,375,17,110,490,81,11,3,37,Fast Food,60,location_60
-2114533,Orange,17.42,808,65,73,1308,142,8,37,40,Whole Fruit,34,location_34
-2114532,Lentil Soup,19.33,251,39,64,1155,147,15,55,33,Soups,87,location_87
-2114531,Coleslaw,13.76,797,61,34,1588,77,1,82,3,Sides,7,location_7
-2114530,Orange,13.76,872,17,111,1563,3,7,43,42,Whole Fruit,28,location_28
-2114529,Apple,11.31,1059,36,41,614,133,13,25,53,Whole Fruit,17,location_17
-2114528,Garden Salad,10.88,154,76,22,730,80,15,50,49,Salads,5,location_5
-2114527,Greek Salad,4.88,827,74,55,848,58,6,65,2,Salads,46,location_46
-2114526,Tomato Soup,14.64,276,35,137,1522,39,6,95,43,Soups,63,location_63
-2114525,Chocolate Cake,19.62,1160,34,101,575,74,14,42,52,Desserts,55,location_55
-2114524,Avocado Toast,3.47,712,1,32,1703,141,9,7,1,Breakfast,91,location_91
-2114523,Pizza Slice,13.65,624,76,62,405,86,7,94,24,Fast Food,76,location_76
-2114522,French Fries,2.53,1182,71,77,361,28,6,64,7,Fast Food,77,location_77
-2114521,Green Tea,9.96,697,38,89,1227,13,12,49,46,Beverages,81,location_81
-2114520,Quinoa Salad,6.28,981,18,146,1426,64,1,93,9,Salads,55,location_55
-2114519,Smoothie,5.32,1036,41,58,1878,28,15,66,18,Beverages,5,location_5
-2114518,Garlic Bread,14.15,331,69,137,835,138,3,71,54,Sides,19,location_19
-2114517,Orange,18.62,1176,60,66,1661,9,5,33,20,Whole Fruit,52,location_52
-2114516,Strawberries,4.06,1154,49,75,815,43,1,91,56,Whole Fruit,86,location_86
-2114515,Mashed Potatoes,8.99,985,73,104,484,56,13,1,13,Sides,78,location_78
-2114514,Coleslaw,1.68,566,4,91,675,116,6,64,2,Sides,23,location_23
-2114513,Orange,8.11,479,25,38,1,65,14,13,9,Whole Fruit,1,location_1
-2114512,Banana,14.78,870,30,41,219,24,14,89,11,Whole Fruit,62,location_62
-2114511,Pancakes,3.92,69,33,32,116,4,13,8,51,Breakfast,76,location_76
-2114510,Minestrone,7.43,211,25,131,521,39,10,62,19,Soups,16,location_16
-2114509,Garden Salad,6.31,978,18,44,199,67,15,48,1,Salads,26,location_26
-2114508,French Fries,3.65,613,26,59,1413,104,14,66,18,Fast Food,55,location_55
-2114507,Bagel with Cream Cheese,15.33,999,43,108,757,59,8,63,30,Breakfast,2,location_2
-2114506,Green Tea,3.77,837,76,2,1839,2,1,50,9,Beverages,10,location_10
-2114505,French Fries,5.1,317,28,34,1839,44,1,70,41,Fast Food,42,location_42
-2114504,Greek Salad,12.67,1102,44,95,880,134,10,1,35,Salads,82,location_82
-2114503,Caesar Salad,18.98,1174,47,121,750,43,8,9,47,Salads,78,location_78
-2114502,Ice Cream,19.29,371,26,103,1802,7,8,57,23,Desserts,56,location_56
-2114501,Rice Pilaf,7.56,418,51,124,419,61,8,49,0,Sides,31,location_31
-2114500,Avocado Toast,15.27,982,76,125,1415,106,10,25,48,Breakfast,10,location_10
-2114499,Lentil Soup,11.43,1060,1,113,365,34,2,51,14,Soups,95,location_95
-2114498,Steamed Vegetables,17.57,611,39,131,1012,135,8,0,30,Sides,3,location_3
-2114497,Clam Chowder,2.47,1130,41,4,838,24,0,57,60,Soups,47,location_47
-2114496,Orange,15.56,1115,80,21,432,6,12,51,29,Whole Fruit,75,location_75
-2114495,Apple,5.5,658,3,88,349,119,10,78,42,Whole Fruit,58,location_58
-2114494,Avocado Toast,19.91,1039,13,10,439,81,4,6,42,Breakfast,18,location_18
-2114493,Fruit Tart,14.53,1159,39,31,1623,119,14,12,48,Desserts,59,location_59
-2114492,Grilled Salmon,13.47,695,44,11,842,129,13,75,37,Special,73,location_73
-2114491,Pancakes,5.3,1081,45,41,1702,5,10,74,42,Breakfast,62,location_62
-2114490,Granola,5.97,1123,44,55,1917,66,1,95,24,Breakfast,11,location_11
-2114489,Cheeseburger,18.64,978,61,44,170,67,4,92,46,Fast Food,24,location_24
-2114488,Tomato Soup,17.33,251,33,69,1094,70,11,36,32,Soups,33,location_33
-2114487,Ice Cream,17.8,390,1,16,590,123,7,86,25,Desserts,39,location_39
-2114486,Quinoa Salad,17.53,604,65,136,315,73,1,14,27,Salads,52,location_52
-2114485,Omelette,10.02,578,46,110,1337,12,0,84,0,Breakfast,5,location_5
-2114484,Pancakes,19.32,440,13,124,15,125,11,47,30,Breakfast,71,location_71
-2114483,Coleslaw,9.94,1030,74,87,1874,118,14,27,49,Sides,65,location_65
-2114482,Green Tea,9.41,60,8,1,589,130,9,57,38,Beverages,97,location_97
-2114481,Rice Pilaf,18.14,342,25,60,1287,40,7,55,36,Sides,69,location_69
-2114480,Pancakes,17.72,1121,39,146,1880,44,9,98,13,Breakfast,7,location_7
-2114479,Steak Dinner,4.5,100,67,24,579,22,2,48,39,Special,6,location_6
-2114478,Coffee,15.13,486,37,24,748,104,5,81,58,Beverages,14,location_14
-2114477,Doughnut,17.61,891,30,8,1787,100,9,4,37,Desserts,100,location_100
-2114476,Tacos,10.42,369,41,100,167,40,5,71,21,Special,27,location_27
-2114475,Fried Chicken,12.0,1088,57,21,1191,23,13,84,55,Fast Food,78,location_78
-2114474,Grapes,2.81,813,23,61,1431,87,7,33,15,Whole Fruit,84,location_84
-2114473,Rice Pilaf,1.78,1122,34,103,1351,88,12,66,28,Sides,61,location_61
-2114472,Banana,12.86,1084,3,50,54,98,4,52,2,Whole Fruit,92,location_92
-2114471,Clam Chowder,15.39,151,25,65,961,67,11,11,41,Soups,38,location_38
-2114470,Pizza Slice,2.34,1052,48,131,268,66,6,45,24,Fast Food,21,location_21
-2114469,Quinoa Salad,17.96,625,11,120,1803,149,8,36,45,Salads,39,location_39
-2114468,Pancakes,13.84,554,50,3,790,120,12,3,19,Breakfast,54,location_54
-2114467,Orange Juice,18.04,764,20,72,431,122,9,76,5,Beverages,2,location_2
-2114466,Cheeseburger,6.16,773,72,103,566,84,7,26,50,Fast Food,86,location_86
-2114465,Lemonade,8.39,744,33,1,4,114,15,12,60,Beverages,37,location_37
-2114464,Cobb Salad,5.8,759,72,149,1005,149,2,74,56,Salads,81,location_81
-2114463,Vegetable Stir-fry,16.46,339,77,64,1728,59,4,69,5,Special,61,location_61
-2114462,Granola,14.23,787,61,144,1586,87,9,50,8,Breakfast,55,location_55
-2114461,Mashed Potatoes,12.29,591,23,120,415,53,2,97,56,Sides,67,location_67
-2114460,Fruit Tart,9.56,524,62,148,1293,13,2,49,27,Desserts,45,location_45
-2114459,Granola,12.67,712,39,16,328,18,13,79,0,Breakfast,28,location_28
-2114458,French Fries,5.79,890,33,133,743,39,14,73,54,Fast Food,65,location_65
-2114457,Garlic Bread,14.29,880,49,123,1584,69,13,67,5,Sides,26,location_26
-2114456,Grilled Salmon,10.07,344,56,110,1324,123,10,69,19,Special,21,location_21
-2114455,Chocolate Cake,4.7,1148,6,37,484,82,4,95,42,Desserts,90,location_90
-2114454,Coffee,3.01,769,6,74,1109,41,5,43,58,Beverages,85,location_85
-2114453,Garlic Bread,2.36,866,74,49,1279,0,11,16,4,Sides,22,location_22
-2114452,Smoothie,7.59,910,47,129,804,51,13,19,10,Beverages,60,location_60
-2114451,Apple,10.52,355,63,94,1742,65,3,11,3,Whole Fruit,27,location_27
-2114450,Coleslaw,13.67,525,40,139,1025,109,5,62,7,Sides,31,location_31
-2114449,Hot Dog,11.99,714,62,15,238,33,7,68,41,Fast Food,60,location_60
-2114448,Clam Chowder,2.23,911,6,7,552,77,12,35,3,Soups,81,location_81
-2114447,Cobb Salad,9.75,926,19,145,1877,101,5,61,18,Salads,49,location_49
-2114446,Cobb Salad,13.19,78,58,46,1885,128,14,34,17,Salads,19,location_19
-2114445,Garlic Bread,19.95,519,23,16,1407,66,6,33,38,Sides,43,location_43
-2114444,Pizza Slice,1.7,199,73,81,1129,143,7,41,4,Fast Food,80,location_80
-2114443,Coleslaw,6.18,540,36,78,1374,32,0,35,32,Sides,9,location_9
-2114442,Grapes,9.29,1179,39,140,436,82,6,25,42,Whole Fruit,15,location_15
-2114441,Lemonade,4.05,61,72,102,1071,105,8,53,58,Beverages,14,location_14
-2114440,Greek Salad,11.57,1068,11,50,33,96,15,77,6,Salads,41,location_41
-2114439,Hot Dog,17.39,500,56,133,1919,50,0,87,46,Fast Food,20,location_20
-2114438,Apple,18.48,957,28,110,1909,0,6,26,43,Whole Fruit,14,location_14
-2114437,Rice Pilaf,5.82,829,62,6,1763,21,2,80,43,Sides,94,location_94
-2114436,Garden Salad,19.6,804,46,63,416,22,13,11,42,Salads,23,location_23
-2114435,Strawberries,5.26,841,43,42,1277,11,11,95,51,Whole Fruit,63,location_63
-2114434,Brownie,8.45,1114,78,78,842,2,0,53,54,Desserts,29,location_29
-2114433,Clam Chowder,9.11,344,54,64,1207,21,8,16,18,Soups,16,location_16
-2114432,Lentil Soup,15.51,51,48,121,1880,52,15,61,2,Soups,84,location_84
-2114431,Pizza Slice,11.54,1000,35,80,1417,69,13,78,4,Fast Food,41,location_41
-2114430,Orange,2.73,293,6,18,1278,139,4,31,2,Whole Fruit,56,location_56
-2114429,Lentil Soup,14.25,224,74,17,551,105,12,47,20,Soups,43,location_43
-2114428,Pizza Slice,7.05,380,24,22,1161,95,14,52,5,Fast Food,2,location_2
-2114427,Pancakes,15.02,808,3,107,1280,125,3,40,14,Breakfast,13,location_13
-2114426,Bagel with Cream Cheese,4.69,560,22,150,805,70,2,59,21,Breakfast,47,location_47
-2114425,Garden Salad,6.81,340,35,44,479,81,14,11,48,Salads,100,location_100
-2114424,Orange Juice,5.88,696,32,61,256,100,10,12,47,Beverages,68,location_68
-2114423,Tacos,4.42,245,35,150,1867,93,7,10,6,Special,95,location_95
-2114422,Pizza Slice,8.2,1083,78,53,262,27,6,2,12,Fast Food,64,location_64
-2114421,Apple,11.74,625,48,120,1943,4,8,13,13,Whole Fruit,81,location_81
-2114420,Fruit Tart,5.64,111,28,3,1046,141,9,60,37,Desserts,82,location_82
-2114419,Apple,8.69,1055,53,129,744,80,8,34,60,Whole Fruit,55,location_55
-2114418,Grilled Salmon,4.77,169,37,144,381,35,2,100,19,Special,35,location_35
-2114417,Vegetable Stir-fry,2.79,1125,48,24,1509,100,12,28,20,Special,87,location_87
-2114416,Tomato Soup,5.49,376,9,94,1724,85,13,47,18,Soups,38,location_38
-2114415,Avocado Toast,17.9,1075,27,10,180,148,8,43,14,Breakfast,33,location_33
-2114414,Coffee,6.82,221,1,74,454,66,6,81,53,Beverages,54,location_54
-2114413,Omelette,11.76,182,72,142,706,61,11,55,31,Breakfast,27,location_27
-2114412,Coffee,6.44,766,70,34,1375,107,8,97,45,Beverages,88,location_88
-2114411,Bagel with Cream Cheese,13.4,739,12,31,852,48,11,79,13,Breakfast,95,location_95
-2114410,Minestrone,11.16,875,62,40,1684,69,13,28,36,Soups,77,location_77
-2114409,Chocolate Cake,2.37,264,72,81,1985,127,10,15,60,Desserts,26,location_26
-2114408,Orange,15.46,254,18,15,828,4,10,14,55,Whole Fruit,60,location_60
-2114407,Grilled Salmon,10.55,975,73,30,790,110,15,43,54,Special,71,location_71
-2114406,Minestrone,16.87,1142,65,5,907,36,14,2,44,Soups,60,location_60
-2114405,Chocolate Cake,17.62,200,56,17,460,4,0,33,57,Desserts,48,location_48
-2114404,Caesar Salad,19.71,1117,32,25,703,88,9,71,42,Salads,18,location_18
-2114403,Sushi Roll,9.67,248,25,70,537,149,13,28,53,Special,49,location_49
-2114402,Chicken Noodle Soup,4.11,1113,24,18,76,62,15,7,36,Soups,91,location_91
-2114401,Caesar Salad,7.9,477,63,56,1124,26,8,90,48,Salads,2,location_2
-2114400,Banana,14.82,144,67,68,1972,0,10,4,11,Whole Fruit,33,location_33
-2114399,Clam Chowder,2.16,1176,32,0,963,88,5,83,46,Soups,88,location_88
-2114398,Tacos,13.75,1028,75,129,1851,89,14,98,6,Special,63,location_63
-2114397,Garlic Bread,4.97,303,12,3,511,13,12,23,15,Sides,62,location_62
-2114396,Omelette,12.07,1086,43,124,746,52,9,11,7,Breakfast,15,location_15
-2114395,Mashed Potatoes,7.09,524,28,141,574,59,10,90,11,Sides,57,location_57
-2114394,Smoothie,5.65,870,68,41,457,44,13,46,22,Beverages,58,location_58
-2114393,Cobb Salad,10.95,1098,32,45,226,75,4,49,60,Salads,78,location_78
-2114392,Grilled Salmon,17.58,968,26,139,1322,46,3,19,38,Special,92,location_92
-2114391,Banana,19.26,597,44,67,245,105,1,92,31,Whole Fruit,74,location_74
-2114390,Coffee,3.76,536,29,4,541,0,7,40,31,Beverages,24,location_24
-2114389,Lentil Soup,4.94,660,5,38,322,64,1,65,48,Soups,10,location_10
-2114388,Coleslaw,3.99,511,62,68,625,50,14,100,32,Sides,71,location_71
-2114387,Grapes,4.62,460,62,2,990,103,8,38,24,Whole Fruit,19,location_19
-2114386,Grapes,14.81,211,73,146,1541,150,11,16,57,Whole Fruit,10,location_10
-2114385,Avocado Toast,7.06,235,52,133,1472,35,2,37,41,Breakfast,95,location_95
-2114384,Fruit Tart,8.6,836,26,34,389,74,11,85,15,Desserts,13,location_13
-2114383,Rice Pilaf,19.98,180,10,77,1421,21,12,11,39,Sides,70,location_70
-2114382,Cheeseburger,19.86,200,66,19,955,117,0,95,11,Fast Food,85,location_85
-2114381,Cheeseburger,5.74,1028,73,132,1118,81,11,62,47,Fast Food,33,location_33
-2114380,Hot Dog,5.2,416,14,32,728,30,8,8,46,Fast Food,56,location_56
-2114379,Omelette,14.32,180,42,128,104,114,15,75,19,Breakfast,50,location_50
-2114378,Smoothie,11.16,700,77,125,1726,36,2,20,2,Beverages,92,location_92
-2114377,Apple,10.64,1080,74,106,485,92,11,51,47,Whole Fruit,87,location_87
-2114376,Cobb Salad,10.22,931,63,33,1206,134,6,43,5,Salads,10,location_10
-2114375,Steak Dinner,5.14,332,62,137,762,60,14,15,19,Special,20,location_20
-2114374,Minestrone,5.46,564,2,38,1319,69,3,74,36,Soups,21,location_21
-2114373,Banana,19.62,868,19,74,734,21,9,42,49,Whole Fruit,90,location_90
-2114372,Fruit Tart,8.74,694,55,120,1767,70,12,83,14,Desserts,90,location_90
-2114371,Lentil Soup,16.47,1105,40,139,81,53,5,59,3,Soups,46,location_46
-2114370,Pizza Slice,18.68,1011,3,25,1185,40,8,36,15,Fast Food,54,location_54
-2114369,Tacos,10.67,254,20,149,886,127,14,92,9,Special,25,location_25
-2114368,Bagel with Cream Cheese,1.78,321,27,118,969,61,14,62,59,Breakfast,58,location_58
-2114367,Coleslaw,12.14,743,77,133,1363,47,14,53,31,Sides,92,location_92
-2114366,Sushi Roll,5.88,329,41,6,1603,121,4,0,28,Special,61,location_61
-2114365,Bagel with Cream Cheese,4.52,689,28,84,1925,100,3,26,38,Breakfast,32,location_32
-2114364,Tomato Soup,16.46,1142,50,93,90,45,10,52,44,Soups,98,location_98
-2114363,Chicken Noodle Soup,14.43,145,71,127,1889,142,12,14,6,Soups,26,location_26
-2114362,Caesar Salad,8.36,1065,14,66,603,22,8,20,4,Salads,47,location_47
-2114361,Ice Cream,10.93,1030,73,60,786,45,1,50,44,Desserts,91,location_91
-2114360,Lentil Soup,13.63,631,77,68,445,60,4,27,17,Soups,21,location_21
-2114359,Chocolate Cake,12.92,209,43,13,1969,18,7,84,42,Desserts,52,location_52
-2114358,Pizza Slice,15.17,756,62,21,1805,121,12,28,44,Fast Food,43,location_43
-2114357,Ice Cream,8.67,1009,54,96,364,72,2,93,43,Desserts,65,location_65
-2114356,Caesar Salad,3.6,1036,77,44,169,123,12,61,17,Salads,34,location_34
-2114355,Chicken Noodle Soup,19.28,754,64,29,1244,138,12,31,51,Soups,64,location_64
-2114354,Apple,9.3,846,16,78,1033,10,6,44,35,Whole Fruit,72,location_72
-2114353,Steamed Vegetables,4.76,203,26,39,1260,100,9,36,5,Sides,40,location_40
-2114352,Mashed Potatoes,16.88,276,71,55,770,18,4,18,13,Sides,76,location_76
-2114351,Coffee,3.56,470,27,39,1696,145,14,87,40,Beverages,93,location_93
-2114350,Tacos,2.39,499,42,125,1654,33,3,87,49,Special,44,location_44
-2114349,Lemonade,3.4,1116,57,9,928,102,4,22,40,Beverages,50,location_50
-2114348,Lemonade,7.26,832,47,128,616,65,11,71,29,Beverages,62,location_62
-2114347,Lemonade,17.8,198,57,41,885,15,4,49,58,Beverages,73,location_73
-2114346,Orange Juice,4.67,1124,20,63,313,36,13,97,54,Beverages,88,location_88
-2114345,Sushi Roll,7.88,567,61,50,764,42,10,98,12,Special,32,location_32
-2114344,Tomato Soup,4.6,289,34,82,1599,75,10,31,34,Soups,92,location_92
-2114343,Sushi Roll,2.39,975,59,60,1971,28,4,17,54,Special,33,location_33
-2114342,Fruit Tart,9.98,815,30,143,354,7,9,96,56,Desserts,49,location_49
-2114341,Mashed Potatoes,17.26,357,44,97,1445,82,2,30,31,Sides,98,location_98
-2114340,Cobb Salad,8.2,820,79,9,605,70,1,85,47,Salads,6,location_6
-2114339,Pancakes,7.98,1075,15,64,1065,92,12,21,38,Breakfast,1,location_1
-2114338,Cobb Salad,13.3,1081,50,87,1905,37,4,10,38,Salads,87,location_87
-2114337,Ice Cream,10.46,731,33,149,581,73,7,80,24,Desserts,14,location_14
-2114336,Bagel with Cream Cheese,3.25,198,49,11,865,85,9,36,2,Breakfast,87,location_87
-2114335,Steamed Vegetables,19.4,643,45,33,1045,1,4,89,39,Sides,55,location_55
-2114334,Grilled Salmon,15.29,693,75,89,538,26,15,36,49,Special,91,location_91
-2114333,Orange,13.45,198,4,4,915,90,6,53,18,Whole Fruit,20,location_20
-2114332,Clam Chowder,9.76,259,15,2,484,47,6,44,57,Soups,85,location_85
-2114331,Tacos,17.81,179,24,63,1534,144,3,77,32,Special,90,location_90
-2114330,Grapes,10.74,859,71,13,777,71,9,72,53,Whole Fruit,44,location_44
-2114329,Cobb Salad,11.55,792,52,149,1386,43,10,60,40,Salads,9,location_9
-2114328,Chocolate Cake,4.33,756,18,62,532,110,3,63,27,Desserts,38,location_38
-2114327,Banana,15.05,490,61,97,1361,133,1,43,9,Whole Fruit,45,location_45
-2114326,Banana,7.9,447,11,44,1512,19,2,90,33,Whole Fruit,94,location_94
-2114325,Garden Salad,19.81,301,55,77,1299,76,12,6,22,Salads,50,location_50
-2114324,Lemonade,3.67,1078,50,57,574,23,4,59,3,Beverages,82,location_82
-2114323,Garden Salad,13.12,435,74,117,704,122,4,31,3,Salads,92,location_92
-2114322,Strawberries,16.09,1059,24,145,505,3,13,8,36,Whole Fruit,52,location_52
-2114321,Lentil Soup,19.63,196,55,46,941,52,3,6,30,Soups,42,location_42
-2114320,Caesar Salad,12.49,136,13,40,1773,44,4,15,27,Salads,18,location_18
-2114319,Sushi Roll,8.6,928,30,21,256,25,11,82,28,Special,50,location_50
-2114318,Pancakes,17.04,815,19,7,1539,7,5,53,39,Breakfast,14,location_14
-2114317,Minestrone,17.3,318,66,87,1111,98,0,5,33,Soups,71,location_71
-2114316,Quinoa Salad,6.08,302,26,75,153,63,6,70,27,Salads,66,location_66
-2114315,Bagel with Cream Cheese,9.16,1091,3,80,1352,71,13,76,23,Breakfast,4,location_4
-2114314,Garlic Bread,7.21,672,39,18,1603,110,8,63,16,Sides,8,location_8
-2114313,Sushi Roll,13.39,705,49,143,361,35,5,81,30,Special,4,location_4
-2114312,Minestrone,14.38,164,10,149,388,86,2,32,11,Soups,50,location_50
-2114311,Chocolate Cake,8.5,500,70,16,1520,59,4,74,29,Desserts,78,location_78
-2114310,Garlic Bread,19.98,1032,46,17,81,133,6,35,35,Sides,42,location_42
-2114309,Omelette,19.18,449,45,129,981,94,2,3,31,Breakfast,78,location_78
-2114308,Sushi Roll,2.87,1004,29,6,42,20,9,68,3,Special,99,location_99
-2114307,Orange Juice,15.76,972,51,83,1142,25,11,31,18,Beverages,10,location_10
-2114306,Coffee,8.8,413,5,55,1744,90,6,82,55,Beverages,63,location_63
-2114305,Chocolate Cake,11.4,598,23,73,1480,115,13,20,21,Desserts,74,location_74
-2114304,Avocado Toast,8.91,781,65,13,1046,75,11,82,16,Breakfast,95,location_95
-2114303,Avocado Toast,14.68,483,41,66,1681,79,13,41,25,Breakfast,79,location_79
-2114302,Steamed Vegetables,12.96,546,26,56,1853,34,7,82,38,Sides,37,location_37
-2114301,Lemonade,10.65,616,57,44,345,131,10,28,5,Beverages,76,location_76
-2114300,Minestrone,19.34,994,31,61,1023,43,3,12,18,Soups,70,location_70
-2114299,Cheeseburger,6.67,734,14,58,1586,27,3,21,30,Fast Food,69,location_69
-2114298,Avocado Toast,12.92,634,75,53,1238,86,5,66,59,Breakfast,55,location_55
-2114297,Avocado Toast,14.14,730,63,116,1221,77,14,69,37,Breakfast,68,location_68
-2114296,Chicken Noodle Soup,14.73,1192,4,109,114,4,6,27,56,Soups,78,location_78
-2114295,Coffee,16.65,314,65,43,1008,41,7,89,55,Beverages,16,location_16
-2114294,Orange,6.86,298,44,77,1621,69,15,8,19,Whole Fruit,92,location_92
-2114293,French Fries,18.26,982,78,73,624,69,9,5,59,Fast Food,68,location_68
-2114292,Strawberries,18.38,666,14,131,1515,27,3,32,1,Whole Fruit,90,location_90
-2114291,Ice Cream,10.38,587,73,134,1326,69,8,93,35,Desserts,2,location_2
-2114290,Quinoa Salad,5.43,646,48,108,786,110,10,24,51,Salads,87,location_87
-2114289,Vegetable Stir-fry,8.79,561,59,116,6,70,10,6,53,Special,38,location_38
-2114288,Hot Dog,2.05,840,76,68,1926,48,5,80,25,Fast Food,56,location_56
-2114287,Grilled Salmon,3.76,502,56,125,824,105,1,27,37,Special,45,location_45
-2114286,Cobb Salad,15.2,759,35,96,1638,5,12,12,45,Salads,84,location_84
-2114285,Orange,12.03,477,20,80,410,92,2,2,4,Whole Fruit,7,location_7
-2114284,Minestrone,4.82,602,48,148,1936,34,3,52,16,Soups,43,location_43
-2114283,Grapes,9.83,273,17,123,437,134,12,22,55,Whole Fruit,81,location_81
-2114282,Avocado Toast,4.36,271,11,42,1933,34,14,44,55,Breakfast,11,location_11
-2114281,Fruit Tart,11.16,524,18,87,277,76,6,20,36,Desserts,49,location_49
-2114280,Lemonade,18.88,1195,68,58,1868,70,10,54,0,Beverages,91,location_91
-2114279,Granola,13.22,639,67,83,981,11,13,81,19,Breakfast,7,location_7
-2114278,Grilled Salmon,9.6,317,61,50,822,5,13,51,55,Special,32,location_32
-2114277,Sushi Roll,19.99,432,5,73,348,76,10,37,56,Special,5,location_5
-2114276,Strawberries,6.15,1066,66,131,1047,149,6,78,5,Whole Fruit,56,location_56
